timestamp,open,high,low,close,volume,close_time,quote_volume,trades,taker_buy_base,taker_buy_quote,ignore
2025-06-18 04:00:00,3411.44,3418.79,3402.14,3408.85,1023.374,2025-06-18 07:59:59.999,3488158.28582700,9260,376.95070000,1284951.20748200,0
2025-06-18 08:00:00,3408.85,3411.4,3399.31,3403.59,1009.7493,2025-06-18 11:59:59.999,3438157.22485300,8513,463.44910000,1578002.48250000,0
2025-06-18 12:00:00,3403.99,3418.0,3397.0,3412.88,1505.262,2025-06-18 15:59:59.999,5129160.57764500,12122,750.31080000,2557063.27250100,0
2025-06-18 16:00:00,3412.75,3414.38,3386.57,3389.21,920.1799,2025-06-18 19:59:59.999,3132497.71915800,7897,385.83070000,1313780.31742600,0
2025-06-18 20:00:00,3389.21,3397.38,3384.36,3395.4,542.6138,2025-06-18 23:59:59.999,1839129.32093600,5192,269.66610000,914130.00123300,0
2025-06-19 00:00:00,3395.4,3405.12,3388.0,3393.36,552.639,2025-06-19 03:59:59.999,1877025.23919000,6469,233.23370000,792430.51570100,0
2025-06-19 04:00:00,3393.36,3393.96,3370.0,3386.06,1117.4125,2025-06-19 07:59:59.999,3776663.39646600,11851,393.92320000,1331401.88253700,0
2025-06-19 08:00:00,3386.1,3396.51,3379.31,3392.19,543.7892,2025-06-19 11:59:59.999,1842813.03177600,4577,298.23930000,1010855.52407500,0
2025-06-19 12:00:00,3392.15,3392.99,3382.1,3390.2,540.4352,2025-06-19 15:59:59.999,1830585.54663400,5161,270.28240000,915654.85967100,0
2025-06-19 16:00:00,3390.21,3397.59,3387.75,3394.8,392.6127,2025-06-19 19:59:59.999,1331954.65951400,3636,227.03200000,770240.93593500,0
2025-06-19 20:00:00,3394.81,3396.75,3385.34,3389.8,251.563,2025-06-19 23:59:59.999,853295.01499600,2556,103.95640000,352665.94905800,0
2025-06-20 00:00:00,3389.8,3392.6,3369.2,3377.85,781.2578,2025-06-20 03:59:59.999,2638964.31765500,6375,286.47820000,967557.49504200,0
2025-06-20 04:00:00,3377.86,3378.91,3363.5,3370.2,1085.8475,2025-06-20 07:59:59.999,3662062.48820100,8316,504.78920000,1702507.82017000,0
2025-06-20 08:00:00,3370.21,3378.57,3369.0,3369.0,1189.8642,2025-06-20 11:59:59.999,4014419.39426400,8638,525.54360000,1773178.84955900,0
2025-06-20 12:00:00,3369.01,3390.35,3362.75,3386.51,1688.3267,2025-06-20 15:59:59.999,5706052.88544000,12376,768.28360000,2597750.77724900,0
2025-06-20 16:00:00,3386.41,3389.73,3382.2,3385.36,542.6548,2025-06-20 19:59:59.999,1837592.72295700,6676,292.95870000,991974.06371200,0
2025-06-20 20:00:00,3385.36,3395.89,3385.07,3394.69,430.8576,2025-06-20 23:59:59.999,1461248.64778300,2806,259.09020000,878579.47848800,0
2025-06-21 00:00:00,3394.69,3394.69,3387.0,3390.19,257.607,2025-06-21 03:59:59.999,873783.19803500,2316,130.76300000,443558.85543900,0
2025-06-21 04:00:00,3390.18,3395.8,3389.6,3392.99,375.1624,2025-06-21 07:59:59.999,1273368.62005600,3119,203.27770000,689903.10981300,0
2025-06-21 08:00:00,3392.96,3395.35,3390.0,3392.77,342.2763,2025-06-21 11:59:59.999,1161338.77141600,3715,187.38570000,635792.20562200,0
2025-06-21 12:00:00,3392.79,3398.75,3391.66,3393.21,617.8098,2025-06-21 15:59:59.999,2097064.47333600,6178,221.72040000,752568.06558800,0
2025-06-21 16:00:00,3393.2,3404.73,3389.03,3404.72,1289.5282,2025-06-21 19:59:59.999,4380177.91781700,8113,484.22120000,1644307.51264700,0
2025-06-21 20:00:00,3404.72,3410.66,3385.13,3395.84,1217.5247,2025-06-21 23:59:59.999,4137784.31478800,8446,532.81050000,1810392.10006800,0
2025-06-22 00:00:00,3395.83,3426.01,3395.33,3421.39,1502.6747,2025-06-22 03:59:59.999,5125909.35771400,11637,814.42760000,2778357.08837900,0
2025-06-22 04:00:00,3421.4,3429.0,3410.22,3421.86,667.3193,2025-06-22 07:59:59.999,2281340.49228100,6550,313.34920000,1071315.04324700,0
2025-06-22 08:00:00,3421.86,3427.0,3414.22,3425.61,870.8809,2025-06-22 11:59:59.999,2979310.25856100,8049,421.50190000,1442085.36677100,0
2025-06-22 12:00:00,3425.61,3460.42,3416.34,3454.4,3096.4387,2025-06-22 15:59:59.999,10650235.95757600,29378,1573.48460000,5413424.72198700,0
2025-06-22 16:00:00,3454.42,3459.46,3434.76,3448.17,2072.3406,2025-06-22 19:59:59.999,7140290.56413000,19152,944.28800000,3253905.06256900,0
2025-06-22 20:00:00,3448.18,3483.2,3401.95,3402.0,3091.1573,2025-06-22 23:59:59.999,10611580.46729900,28959,1439.98750000,4947244.68957600,0
2025-06-23 00:00:00,3401.99,3409.99,3385.82,3386.6,1633.1192,2025-06-23 03:59:59.999,5546205.74297100,17803,788.00520000,2676091.54038200,0
2025-06-23 04:00:00,3386.6,3394.02,3370.6,3377.0,1525.5621,2025-06-23 07:59:59.999,5154614.90318200,12826,826.80380000,2793576.33796500,0
2025-06-23 08:00:00,3376.81,3400.6,3376.81,3399.51,1295.3214,2025-06-23 11:59:59.999,4386167.70126000,10658,785.07990000,2657725.49241300,0
2025-06-23 12:00:00,3399.41,3410.4,3378.0,3405.78,887.2533,2025-06-23 15:59:59.999,3014208.93516700,7023,479.80300000,1629790.07088400,0
2025-06-23 16:00:00,3405.66,3416.32,3390.83,3391.28,2290.179,2025-06-23 19:59:59.999,7790138.44667800,12148,1308.99920000,4453305.40707400,0
2025-06-23 20:00:00,3391.28,3431.6,3367.39,3368.74,10176.6512,2025-06-23 23:59:59.999,34518853.48713200,91317,6048.97080000,20535233.67771900,0
2025-06-24 00:00:00,3368.74,3386.02,3356.33,3381.65,6830.6599,2025-06-24 03:59:59.999,23049942.19544800,38309,3982.86280000,13442745.67325300,0
2025-06-24 04:00:00,3381.66,3383.59,3340.0,3350.13,3434.6712,2025-06-24 07:59:59.999,11530646.69863300,25440,1675.93500000,5626684.15263400,0
2025-06-24 08:00:00,3350.13,3356.0,3342.0,3344.54,3072.8452,2025-06-24 11:59:59.999,10293014.51243200,20171,1804.94160000,6046235.92685000,0
2025-06-24 12:00:00,3344.54,3344.55,3322.0,3332.73,2107.105,2025-06-24 15:59:59.999,7018613.71906400,17089,998.24650000,3324913.73055400,0
2025-06-24 16:00:00,3332.55,3346.4,3329.49,3343.4,1297.6911,2025-06-24 19:59:59.999,4331182.09640100,8617,650.27270000,2170253.02131000,0
2025-06-24 20:00:00,3343.4,3378.0,3338.47,3344.64,580.0078,2025-06-24 23:59:59.999,1942178.52541000,4658,385.39500000,1291318.14386100,0
2025-06-25 00:00:00,3344.6,3353.97,3344.34,3345.17,749.773,2025-06-25 03:59:59.999,2511137.53096900,5890,337.46300000,1130299.19383000,0
2025-06-25 04:00:00,3345.18,3351.05,3341.42,3343.75,1360.9693,2025-06-25 07:59:59.999,4554399.47088700,11958,549.31510000,1838213.46507300,0
2025-06-25 08:00:00,3343.75,3349.15,3334.83,3334.95,1356.4183,2025-06-25 11:59:59.999,4530417.13913100,10219,534.08370000,1784074.15958300,0
2025-06-25 12:00:00,3334.95,3340.91,3323.87,3339.0,1287.9208,2025-06-25 15:59:59.999,4290476.53210400,8006,444.30340000,1480769.71094100,0
2025-06-25 16:00:00,3339.01,3346.96,3337.55,3345.35,595.7214,2025-06-25 19:59:59.999,1991479.03540400,4913,322.05280000,1076507.88773500,0
2025-06-25 20:00:00,3345.36,3353.0,3343.72,3352.99,256.0997,2025-06-25 23:59:59.999,857053.77677700,2693,171.57260000,574235.65355400,0
2025-06-26 00:00:00,3352.99,3354.35,3343.41,3348.41,815.8843,2025-06-26 03:59:59.999,2732052.29421400,7437,332.02230000,1111782.43260500,0
2025-06-26 04:00:00,3348.33,3356.97,3343.27,3354.77,692.7824,2025-06-26 07:59:59.999,2320291.41927100,6320,289.95950000,971092.72377700,0
2025-06-26 08:00:00,3354.77,3359.0,3343.6,3343.6,900.5864,2025-06-26 11:59:59.999,3018482.46477900,7316,481.09740000,1612525.65123100,0
2025-06-26 12:00:00,3343.61,3353.28,3327.7,3338.18,1659.2468,2025-06-26 15:59:59.999,5532454.94778700,11434,786.64280000,2623207.34724800,0
2025-06-26 16:00:00,3338.18,3350.6,3337.33,3345.49,431.1046,2025-06-26 19:59:59.999,1442510.36565600,3527,221.44400000,740969.82275700,0
2025-06-26 20:00:00,3345.65,3346.62,3332.02,3332.97,327.8477,2025-06-26 23:59:59.999,1094927.14383600,2535,134.56700000,449359.65698600,0
2025-06-27 00:00:00,3333.0,3335.87,3309.2,3309.8,1134.3492,2025-06-27 03:59:59.999,3768211.92229900,7409,310.29720000,1030554.01126100,0
2025-06-27 04:00:00,3309.61,3313.98,3300.0,3300.0,1470.0575,2025-06-27 07:59:59.999,4859209.60292800,9875,496.28880000,1640775.62589900,0
2025-06-27 08:00:00,3300.01,3303.53,3291.01,3294.39,1380.1635,2025-06-27 11:59:59.999,4552744.96146600,10357,570.27260000,1881030.59100300,0
2025-06-27 12:00:00,3294.39,3294.88,3274.97,3290.8,1870.3207,2025-06-27 15:59:59.999,6146814.64809500,10645,832.22170000,2735272.05175600,0
2025-06-27 16:00:00,3290.84,3297.2,3285.8,3288.89,1014.8478,2025-06-27 19:59:59.999,3339953.72846200,7628,405.42710000,1334225.25552800,0
2025-06-27 20:00:00,3288.9,3296.59,3288.18,3296.15,509.797,2025-06-27 23:59:59.999,1679365.27034700,3446,193.01940000,635790.75551600,0
2025-06-28 00:00:00,3296.2,3298.35,3293.26,3293.27,238.1775,2025-06-28 03:59:59.999,785123.87284400,2213,116.64980000,384516.97581400,0
2025-06-28 04:00:00,3293.27,3297.76,3286.84,3287.86,232.4113,2025-06-28 07:59:59.999,765094.41320900,1844,115.71660000,380955.95523400,0
2025-06-28 08:00:00,3287.86,3292.31,3286.86,3286.92,144.0129,2025-06-28 11:59:59.999,473736.20839200,2181,72.70790000,239158.22435500,0
2025-06-28 12:00:00,3286.92,3296.0,3286.92,3291.52,332.2557,2025-06-28 15:59:59.999,1093624.70870200,3357,176.09320000,579570.33839900,0
2025-06-28 16:00:00,3291.53,3295.29,3289.41,3291.75,199.2661,2025-06-28 19:59:59.999,656092.59099000,2915,83.45170000,274760.77964700,0
2025-06-28 20:00:00,3291.75,3295.9,3289.04,3289.58,155.6885,2025-06-28 23:59:59.999,512581.89152200,2254,73.10360000,240679.68408200,0
2025-06-29 00:00:00,3289.58,3293.41,3289.21,3292.67,115.1361,2025-06-29 03:59:59.999,378951.89084900,1760,57.96770000,190791.24985200,0
2025-06-29 04:00:00,3292.68,3295.06,3292.67,3293.6,95.8487,2025-06-29 07:59:59.999,315680.84992800,1190,53.92490000,177606.19770300,0
2025-06-29 08:00:00,3293.6,3294.71,3290.07,3290.09,251.2783,2025-06-29 11:59:59.999,827247.51662400,2820,102.43060000,337258.64655200,0
2025-06-29 12:00:00,3290.09,3290.22,3281.95,3282.17,255.4137,2025-06-29 15:59:59.999,838950.62857300,2919,90.03680000,295665.36556300,0
2025-06-29 16:00:00,3282.18,3285.39,3282.06,3282.66,140.2098,2025-06-29 19:59:59.999,460417.43376900,1379,64.69600000,212434.61724300,0
2025-06-29 20:00:00,3282.66,3289.57,3265.62,3277.01,854.3416,2025-06-29 23:59:59.999,2800775.66392700,6783,374.93080000,1229679.70205700,0
2025-06-30 00:00:00,3277.0,3293.99,3273.34,3289.5,800.7858,2025-06-30 03:59:59.999,2632226.76165400,6960,385.47460000,1266988.22601500,0
2025-06-30 04:00:00,3289.55,3307.77,3286.79,3302.91,1036.3144,2025-06-30 07:59:59.999,3420575.64131600,7498,477.94610000,1577514.10648500,0
2025-06-30 08:00:00,3302.9,3306.57,3284.8,3286.93,861.5164,2025-06-30 11:59:59.999,2839121.60008800,7717,356.40030000,1174389.75632400,0
2025-06-30 12:00:00,3286.93,3299.64,3286.93,3298.42,811.4191,2025-06-30 15:59:59.999,2672867.91406900,7112,315.27350000,1038572.39149500,0
2025-06-30 16:00:00,3298.44,3316.46,3297.6,3315.85,539.5463,2025-06-30 19:59:59.999,1783974.34536400,4538,313.32710000,1036002.59105600,0
2025-06-30 20:00:00,3315.95,3321.77,3310.0,3319.99,511.6663,2025-06-30 23:59:59.999,1696760.55680000,3644,321.96960000,1067787.96162400,0
2025-07-01 00:00:00,3319.99,3330.0,3319.0,3328.21,632.5694,2025-07-01 03:59:59.999,2102884.91675600,5092,448.58950000,1491341.47439200,0
2025-07-01 04:00:00,3328.21,3345.39,3327.2,3345.39,621.1881,2025-07-01 07:59:59.999,2072793.18360900,4518,339.80340000,1133576.61879600,0
2025-07-01 08:00:00,3345.39,3360.0,3342.7,3355.59,1362.4513,2025-07-01 11:59:59.999,4569919.88265700,10466,719.23220000,2412897.68362100,0
2025-07-01 12:00:00,3355.59,3363.0,3342.8,3344.58,1134.8853,2025-07-01 15:59:59.999,3807425.11621500,8759,482.93690000,1620673.99169100,0
2025-07-01 16:00:00,3344.59,3348.96,3340.56,3346.44,555.6975,2025-07-01 19:59:59.999,1858508.26637200,4192,250.53900000,838040.73341500,0
2025-07-01 20:00:00,3346.44,3350.0,3340.0,3346.83,292.2103,2025-07-01 23:59:59.999,977712.67564700,2968,105.73400000,353706.59740900,0
2025-07-02 00:00:00,3346.83,3351.35,3337.0,3346.6,306.5269,2025-07-02 03:59:59.999,1025140.78802200,3383,109.70740000,366857.53848300,0
2025-07-02 04:00:00,3346.18,3349.28,3335.03,3339.81,470.8106,2025-07-02 07:59:59.999,1573431.44743200,3942,242.72240000,811079.19095800,0
2025-07-02 08:00:00,3339.81,3352.04,3335.0,3348.39,500.2445,2025-07-02 11:59:59.999,1671771.86715100,3346,205.36700000,686632.40532600,0
2025-07-02 12:00:00,3348.4,3356.78,3340.0,3345.87,712.7169,2025-07-02 15:59:59.999,2385654.36866400,5098,301.08470000,1007768.41698000,0
2025-07-02 16:00:00,3345.87,3359.8,3340.0,3358.8,1355.0277,2025-07-02 19:59:59.999,4539334.65725800,7802,525.94980000,1762745.43122600,0
2025-07-02 20:00:00,3358.99,3364.5,3351.66,3351.67,420.4705,2025-07-02 23:59:59.999,1412539.18929300,2960,278.43800000,935524.83064200,0
2025-07-03 00:00:00,3351.66,3354.2,3345.0,3350.38,196.9098,2025-07-03 03:59:59.999,659609.05161400,2257,76.60830000,256647.24706400,0
2025-07-03 04:00:00,3350.39,3362.6,3350.37,3354.19,480.4504,2025-07-03 07:59:59.999,1613403.43919100,4212,274.21720000,920838.51450700,0
2025-07-03 08:00:00,3354.19,3359.91,3345.43,3349.32,472.7541,2025-07-03 11:59:59.999,1584560.63427000,3330,247.95580000,831395.16759700,0
2025-07-03 12:00:00,3349.0,3353.59,3320.0,3331.5,1503.1669,2025-07-03 15:59:59.999,5009734.33624400,8676,627.59100000,2092125.71510400,0
2025-07-03 16:00:00,3331.54,3338.49,3329.59,3332.19,175.7973,2025-07-03 19:59:59.999,586057.69134500,1323,80.03710000,266831.81099700,0
2025-07-03 20:00:00,3332.18,3335.52,3329.12,3335.52,158.9957,2025-07-03 23:59:59.999,529652.41876700,1278,69.30200000,230863.63523800,0
2025-07-04 00:00:00,3335.51,3341.2,3330.84,3340.6,202.7063,2025-07-04 03:59:59.999,676123.73106300,2081,94.66960000,315736.80546000,0
2025-07-04 04:00:00,3341.23,3346.75,3338.45,3344.14,335.3344,2025-07-04 07:59:59.999,1121112.92750200,3001,167.62880000,560343.47071500,0
2025-07-04 08:00:00,3344.14,3347.53,3336.41,3340.1,259.6641,2025-07-04 11:59:59.999,867673.78907900,2367,87.26060000,291609.57061200,0
2025-07-04 12:00:00,3340.09,3342.23,3335.96,3337.3,426.4596,2025-07-04 15:59:59.999,1423917.00371700,3050,136.37950000,455285.01466900,0
2025-07-04 16:00:00,3337.3,3346.15,3336.0,3344.25,348.7182,2025-07-04 19:59:59.999,1165709.07374000,2651,197.90960000,661599.29071200,0
2025-07-04 20:00:00,3344.26,3344.58,3342.6,3342.65,134.8237,2025-07-04 23:59:59.999,450802.10563700,1401,69.44000000,232188.27028500,0
2025-07-05 00:00:00,3342.65,3344.8,3342.64,3343.0,105.2817,2025-07-05 03:59:59.999,352029.55508300,1280,55.58480000,185860.53151900,0
2025-07-05 04:00:00,3343.01,3344.56,3341.27,3341.66,288.0783,2025-07-05 07:59:59.999,962817.37171900,1636,139.15400000,465035.12616400,0
2025-07-05 08:00:00,3341.67,3343.59,3341.62,3343.22,86.0609,2025-07-05 11:59:59.999,287677.45398600,827,34.71550000,116035.03547900,0
2025-07-05 12:00:00,3343.22,3347.63,3342.26,3347.4,227.1954,2025-07-05 15:59:59.999,760122.62533300,2007,104.80250000,350623.89713600,0
2025-07-05 16:00:00,3347.4,3350.0,3343.85,3343.99,259.9664,2025-07-05 19:59:59.999,870439.45333300,2345,154.71480000,518059.59492600,0
2025-07-05 20:00:00,3343.99,3347.59,3343.0,3343.44,101.7397,2025-07-05 23:59:59.999,340200.86641400,1343,32.17460000,107592.65504200,0
2025-07-06 00:00:00,3343.46,3343.47,3340.0,3342.34,101.999,2025-07-06 03:59:59.999,340947.66024800,1303,30.12650000,100697.10747800,0
2025-07-06 04:00:00,3342.34,3346.03,3342.34,3345.94,59.3543,2025-07-06 07:59:59.999,198535.59320400,1182,30.29580000,101331.92030000,0
2025-07-06 08:00:00,3345.94,3348.65,3344.4,3346.6,80.6773,2025-07-06 11:59:59.999,269964.42377600,1003,44.00140000,147227.51758800,0
2025-07-06 12:00:00,3346.59,3346.6,3318.31,3340.6,624.2099,2025-07-06 15:59:59.999,2084920.67441700,6041,243.60510000,813987.58152100,0
2025-07-06 16:00:00,3340.65,3347.6,3339.06,3346.0,119.8153,2025-07-06 19:59:59.999,400585.42461200,2726,61.45040000,205441.72085700,0
2025-07-06 20:00:00,3346.0,3348.39,3333.23,3334.76,217.8258,2025-07-06 23:59:59.999,727909.30538900,2903,95.02030000,317624.58965900,0
2025-07-07 00:00:00,3334.77,3335.0,3312.11,3318.8,667.5367,2025-07-07 03:59:59.999,2217402.93623700,5826,268.35300000,891312.97126800,0
2025-07-07 04:00:00,3318.8,3324.2,3311.11,3311.41,490.2161,2025-07-07 07:59:59.999,1626256.62614800,3977,154.05990000,511133.41385700,0
2025-07-07 08:00:00,3311.41,3322.28,3306.2,3311.81,673.0355,2025-07-07 11:59:59.999,2231547.72610600,3911,325.22690000,1078321.58844600,0
2025-07-07 12:00:00,3311.81,3327.93,3311.4,3327.51,550.3292,2025-07-07 15:59:59.999,1827764.08590900,4362,249.05560000,827436.77175900,0
2025-07-07 16:00:00,3327.5,3342.57,3326.81,3338.8,613.3188,2025-07-07 19:59:59.999,2045240.98189700,5700,322.72570000,1076208.25501100,0
2025-07-07 20:00:00,3338.8,3347.37,3335.78,3335.91,307.7027,2025-07-07 23:59:59.999,1027927.49788000,2668,191.35940000,639348.98582500,0
2025-07-08 00:00:00,3335.9,3342.6,3334.0,3336.51,268.6276,2025-07-08 03:59:59.999,896669.04055000,2765,141.93690000,473737.13173200,0
2025-07-08 04:00:00,3336.51,3343.77,3332.23,3339.61,212.5788,2025-07-08 07:59:59.999,709698.34867700,2587,114.40180000,381927.61970400,0
2025-07-08 08:00:00,3339.6,3339.6,3326.21,3328.88,372.508,2025-07-08 11:59:59.999,1240649.82005000,3162,202.65980000,674931.60891800,0
2025-07-08 12:00:00,3328.96,3333.56,3297.8,3308.0,1415.9499,2025-07-08 15:59:59.999,4688378.38087400,7774,782.54450000,2591231.59958200,0
2025-07-08 16:00:00,3308.0,3315.75,3304.44,3308.85,527.3268,2025-07-08 19:59:59.999,1744877.79834400,3610,207.33220000,686135.48754800,0
2025-07-08 20:00:00,3308.85,3312.8,3304.5,3309.2,279.2089,2025-07-08 23:59:59.999,923829.00327500,2382,161.05880000,532940.05273800,0
2025-07-09 00:00:00,3309.74,3314.64,3295.8,3303.48,348.9648,2025-07-09 03:59:59.999,1153484.49115500,3175,98.66600000,326180.15485400,0
2025-07-09 04:00:00,3303.48,3306.89,3296.8,3299.29,472.057,2025-07-09 07:59:59.999,1558536.34325000,3389,124.91970000,412395.58137500,0
2025-07-09 08:00:00,3299.33,3303.78,3292.58,3294.35,471.2789,2025-07-09 11:59:59.999,1554394.20769700,3015,196.09170000,646686.90396800,0
2025-07-09 12:00:00,3294.36,3318.0,3294.36,3315.36,780.8233,2025-07-09 15:59:59.999,2585465.76752400,4692,399.91400000,1324175.18749700,0
2025-07-09 16:00:00,3315.36,3323.84,3314.05,3320.02,733.0322,2025-07-09 19:59:59.999,2433218.92003300,4611,372.10460000,1235482.48063500,0
2025-07-09 20:00:00,3320.02,3323.0,3300.75,3318.48,1049.0371,2025-07-09 23:59:59.999,3479908.24348700,5375,372.33030000,1235501.91496800,0
2025-07-10 00:00:00,3318.48,3326.8,3317.57,3317.57,343.6452,2025-07-10 03:59:59.999,1141505.32361700,3023,173.17960000,575172.68718700,0
2025-07-10 04:00:00,3317.3,3329.35,3316.93,3322.17,372.0295,2025-07-10 07:59:59.999,1236693.01444700,3680,203.71450000,677062.76122200,0
2025-07-10 08:00:00,3322.17,3329.6,3320.59,3322.02,373.018,2025-07-10 11:59:59.999,1240580.14340100,3246,216.18030000,718928.50433800,0
2025-07-10 12:00:00,3322.03,3329.57,3312.21,3320.42,416.5756,2025-07-10 15:59:59.999,1383516.55683900,3563,223.82460000,743248.97424300,0
2025-07-10 16:00:00,3320.41,3329.81,3313.42,3324.72,1170.6213,2025-07-10 19:59:59.999,3887726.62749300,5825,685.02290000,2274918.67865200,0
2025-07-10 20:00:00,3324.72,3327.44,3315.93,3322.24,936.3565,2025-07-10 23:59:59.999,3111028.58838900,8003,440.37390000,1462989.72683400,0
2025-07-11 00:00:00,3322.25,3335.35,3320.11,3333.89,1109.5418,2025-07-11 03:59:59.999,3693043.72467800,8154,487.12930000,1621760.36482100,0
2025-07-11 04:00:00,3333.89,3339.15,3327.52,3336.6,1189.9222,2025-07-11 07:59:59.999,3966196.71691700,8237,532.61140000,1775313.27444800,0
2025-07-11 08:00:00,3336.68,3345.96,3328.26,3343.8,558.5145,2025-07-11 11:59:59.999,1864357.51309300,4930,323.20840000,1078833.91840000,0
2025-07-11 12:00:00,3343.81,3362.3,3342.41,3355.65,1141.5732,2025-07-11 15:59:59.999,3826894.15613700,8911,613.84050000,2057654.34695300,0
2025-07-11 16:00:00,3355.66,3355.76,3343.1,3350.02,691.0327,2025-07-11 19:59:59.999,2313412.45310600,5129,304.89810000,1020886.37061300,0
2025-07-11 20:00:00,3350.01,3350.01,3341.29,3348.49,313.8091,2025-07-11 23:59:59.999,1049740.41100100,3408,152.81540000,511174.96981600,0
2025-07-12 00:00:00,3348.49,3352.6,3341.0,3348.57,191.0441,2025-07-12 03:59:59.999,639677.72534500,2503,84.08390000,281520.91799800,0
2025-07-12 04:00:00,3348.46,3349.62,3341.76,3344.2,264.2354,2025-07-12 07:59:59.999,884020.05915700,3243,99.57970000,333118.00202000,0
2025-07-12 08:00:00,3344.19,3349.89,3342.0,3348.99,174.7587,2025-07-12 11:59:59.999,584565.31668000,2452,74.61340000,249619.32360500,0
2025-07-12 12:00:00,3348.93,3349.66,3340.93,3346.5,354.0126,2025-07-12 15:59:59.999,1184262.38873100,3258,123.01590000,411550.20666200,0
2025-07-12 16:00:00,3346.51,3350.8,3344.2,3349.53,231.4462,2025-07-12 19:59:59.999,774886.25421500,2941,120.49470000,403404.68847100,0
2025-07-12 20:00:00,3349.53,3351.97,3345.89,3351.45,191.9981,2025-07-12 23:59:59.999,643099.75885700,3172,100.98060000,338236.04542600,0
2025-07-13 00:00:00,3351.51,3353.65,3343.74,3349.97,252.4422,2025-07-13 03:59:59.999,845540.54455000,3391,94.37500000,316117.38114100,0
2025-07-13 04:00:00,3349.97,3351.65,3347.66,3350.81,158.5864,2025-07-13 07:59:59.999,531266.31441500,1869,84.71590000,283800.06184300,0
2025-07-13 08:00:00,3350.81,3352.32,3347.52,3349.56,238.7551,2025-07-13 11:59:59.999,799911.62624400,2439,140.97100000,472300.37150100,0
2025-07-13 12:00:00,3349.57,3351.99,3344.0,3348.03,427.4795,2025-07-13 15:59:59.999,1430965.14812600,4822,200.09240000,669736.31289600,0
2025-07-13 16:00:00,3348.04,3350.0,3343.45,3344.59,279.59,2025-07-13 19:59:59.999,935827.79512800,3387,130.15750000,435645.12259600,0
2025-07-13 20:00:00,3344.6,3360.13,3343.37,3354.18,671.4317,2025-07-13 23:59:59.999,2250848.21875800,5977,347.18410000,1163984.61390500,0
2025-07-14 00:00:00,3354.17,3358.8,3343.37,3347.79,485.5853,2025-07-14 03:59:59.999,1625774.42544900,4385,230.36590000,771290.09521200,0
2025-07-14 04:00:00,3347.59,3365.14,3344.3,3364.73,924.6373,2025-07-14 07:59:59.999,3100580.82114800,7715,405.64450000,1360252.05993100,0
2025-07-14 08:00:00,3364.73,3370.4,3358.2,3360.37,811.3895,2025-07-14 11:59:59.999,2729642.08337900,6643,334.11140000,1123945.14204900,0
2025-07-14 12:00:00,3360.36,3370.75,3350.23,3351.82,6737.2781,2025-07-14 15:59:59.999,22677910.36031500,32759,2468.60870000,8306267.97493400,0
2025-07-14 16:00:00,3351.82,3355.9,3348.82,3348.82,306.116,2025-07-14 19:59:59.999,1026549.22142100,2555,124.50980000,417557.81988900,0
2025-07-14 20:00:00,3348.82,3350.39,3345.29,3349.21,249.6282,2025-07-14 23:59:59.999,835853.09416700,2156,128.15650000,429094.63049700,0
2025-07-15 00:00:00,3349.22,3360.01,3349.21,3360.0,505.3701,2025-07-15 03:59:59.999,1695201.71768800,3699,246.79940000,828058.26047400,0
2025-07-15 04:00:00,3360.01,3369.0,3359.99,3367.8,754.3523,2025-07-15 07:59:59.999,2537974.05974300,5416,319.10170000,1073686.13901800,0
2025-07-15 08:00:00,3367.81,3368.8,3358.0,3358.24,738.5155,2025-07-15 11:59:59.999,2484638.31850800,5509,366.71950000,1233908.73072200,0
2025-07-15 12:00:00,3358.24,3363.2,3335.3,3338.16,2553.6756,2025-07-15 15:59:59.999,8562099.94077900,13431,1211.64490000,4061614.08436900,0
2025-07-15 16:00:00,3338.01,3341.59,3329.9,3339.0,1029.5351,2025-07-15 19:59:59.999,3435675.35156500,4465,413.11540000,1378256.93478000,0
2025-07-15 20:00:00,3339.01,3339.37,3334.2,3338.51,389.9067,2025-07-15 23:59:59.999,1301124.71154800,3752,205.31120000,685099.70492100,0
2025-07-16 00:00:00,3338.52,3340.72,3333.41,3340.4,522.9847,2025-07-16 03:59:59.999,1745645.10906000,3259,262.96890000,877698.26735600,0
2025-07-16 04:00:00,3340.4,3349.77,3338.6,3342.59,429.3504,2025-07-16 07:59:59.999,1436289.66603900,2573,218.50630000,730836.16654800,0
2025-07-16 08:00:00,3342.59,3350.0,3341.4,3346.81,469.8264,2025-07-16 11:59:59.999,1571917.86995600,3619,242.99110000,812943.94523300,0
2025-07-16 12:00:00,3346.81,3375.0,3328.0,3346.82,2033.4834,2025-07-16 15:59:59.999,6812412.83172600,14512,891.32440000,2987181.08062500,0
2025-07-16 16:00:00,3346.72,3361.07,3343.44,3352.01,651.091,2025-07-16 19:59:59.999,2183757.80986600,5758,322.10430000,1080116.68642200,0
2025-07-16 20:00:00,3352.0,3356.65,3350.0,3351.41,349.6927,2025-07-16 23:59:59.999,1172304.23487200,3743,160.42840000,537842.92260200,0
2025-07-17 00:00:00,3351.6,3352.34,3343.96,3349.22,631.8211,2025-07-17 03:59:59.999,2114704.93854700,4079,245.45430000,821591.60222800,0
2025-07-17 04:00:00,3349.23,3352.29,3334.76,3334.98,455.6475,2025-07-17 07:59:59.999,1522708.33410800,3392,157.37000000,526018.22663400,0
